exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,choice_5,correct,is_exempt,is_invalidated,note,explanation,explanation_summary,explanation_correct,explanation_choices,explanation_point,related_links
1995,令和3年4月月,25,single,労働衛生（有害業務）,労働衛生,呼吸用保護具に関する次の記述のうち、誤っているものはどれか。,,,,,,有機ガス用防毒マスクの吸収缶の色は黒色であり、一酸化炭素用防毒マスクの吸収缶の色は赤色である。,ガス又は蒸気状の有害物質が粉じんと混在している作業環境中で防毒マスクを使用するときは、防じん機能を有する防毒マスクを選択する。,酸素濃度18%未満の場所で使用できる呼吸用保護具には、送気マスク、空気呼吸器のほか、電動ファン付き呼吸用保護具がある。,使い捨て式防じんマスクは、面体ごとに、型式検定合格標章の付されたものを使用する。,防じんマスクは、面体と顔面との間にタオルなどを当てて着用してはならない。,3,FALSE,FALSE,,正解は3です。電動ファン付き呼吸用保護具は周囲の空気をろ過して送る方式であり、酸素を供給する給気式ではないため、酸素濃度18%未満の酸素欠乏のおそれがある場所では使用できず、送気マスクや空気呼吸器を用いる必要があります。したがって3が誤りです。1の吸収缶の色(有機ガス用は黒、一酸化炭素用は赤)、2の粉じん混在時に防じん機能を有する防毒マスクを選ぶこと、4の使い捨て式防じんマスクは面体ごとに型式検定合格標章付きを使うこと、5の面体と顔面の間にタオル等を当てて着用してはならないことは、いずれも正しい記述です。,誤っているのは③の「酸素濃度18%未満の場所で防毒マスクは使用できる」という記述です。,③の「酸素濃度18%未満の場所で防毒マスクは使用できる」という記述です 呼吸用保護具で誤っているのは③の「酸素濃度18%未満の場所で防毒マスクは使用できる」という記述です。,1:（1）「有機ガス用防毒マスクの吸収缶の色は黒色であり、一酸化炭素用防毒マスクの吸収缶の色は赤色である。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「酸素濃度18%未満の場所で使用できる呼吸用保護具には、送気マスク、空気呼吸器のほか、電動ファン付き呼吸用保護具がある。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;2:（2）「ガス又は蒸気状の有害物質が粉じんと混在している作業環境中で防毒マスクを使用するときは、防じん機能を有する防毒マスクを選択する。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「酸素濃度18%未満の場所で使用できる呼吸用保護具には、送気マスク、空気呼吸器のほか、電動ファン付き呼吸用保護具がある。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;4:（4）「使い捨て式防じんマスクは、面体ごとに、型式検定合格標章の付されたものを使用する。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「酸素濃度18%未満の場所で使用できる呼吸用保護具には、送気マスク、空気呼吸器のほか、電動ファン付き呼吸用保護具がある。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;5:（5）「防じんマスクは、面体と顔面との間にタオルなどを当てて着用してはならない。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「酸素濃度18%未満の場所で使用できる呼吸用保護具には、送気マスク、空気呼吸器のほか、電動ファン付き呼吸用保護具がある。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。,関連用語と同年の他の過去問で定着を確認してください。,
1995,令和3年4月月,26,single,労働衛生（有害業務）,労働衛生,厚生労働省の「作業環境測定基準」及び「作業環境評価基準」に基づく作業環境測定及びその結果の評価に関する次の記述のうち、正しいものはどれか。,,,,,,管理濃度は、有害物質に関する作業環境の状態を単位作業場所の作業環境測定結果から評価するための指標として設定されたものである。,原材料を反応槽へ投入する場合など、間欠的に有害物質の発散を伴う作業による気中有害物質の最高濃度は、A測定の結果により評価される。,単位作業場所における気中有害物質濃度の平均的な分布は、B測定の結果により評価される。,A測定の第二評価値及びB測定の測定値がいずれも管理濃度に満たない単位作業場所は、第一管理区分になる。,B測定の測定値が管理濃度を超えている単位作業場所は、A測定の結果に関係なく第三管理区分に区分される。,1,FALSE,FALSE,,正解は1です。管理濃度は、単位作業場所の作業環境測定結果から有害物質に関する作業環境の状態を評価するための指標として設定されたものであり、1は正しい記述です。2は原材料の投入など間欠的に発散する有害物質の最高濃度を捉えるのはB測定であり、A測定とする記述は誤りです。3は単位作業場所における気中有害物質濃度の平均的な分布を評価するのはA測定であり、B測定とする記述は誤りです。4は第一管理区分の判定にはA測定の第一評価値が管理濃度に満たないことが要件であり、第二評価値とする記述は誤りです。5はB測定値が管理濃度を超える場合でも、管理濃度の1.5倍を超えるか否かで区分が分かれるため、A測定の結果に関係なく一律に第三管理区分となるわけではなく誤りです。,正解は1。管理濃度はばく露限界ではなく、単位作業場所の測定結果から作業環境の状態を評価する指標として定められています。,（1）は管理濃度の定義を正しく述べています。作業環境評価基準上、管理濃度は個々の労働者のばく露限界ではなく、有害物質に関する作業環境の状態を単位作業場所の測定結果から評価するための指標です。,2:（2）はA測定結果による評価という点で一見正しそうですが、本問の正答は（1）です。;3:（3）はB測定の評価対象を述べていますが、正答ではありません。;4:（4）は第一管理区分の条件を誤って述べています。;5:（5）は第三管理区分の決定条件を誤って単純化しています。,関連用語と同年の他の過去問で定着を確認してください。,
1995,令和3年4月月,27,single,労働衛生（有害業務）,労働衛生,有害化学物質とその生物学的モニタリング指標として用いられる尿中の代謝物等との組合せとして、誤っているものは次のうちどれか。,,,,,,鉛.............................................デルタアミノレブリン酸,スチレン....................................メチルホルムアミド,トルエン....................................馬尿酸,"ノルマルヘキサン........................2,5-ヘキサンジオン",トリクロロエチレン.....................トリクロロ酢酸,2,FALSE,FALSE,,"正解は2です。スチレンの生物学的モニタリング指標は尿中のマンデル酸・フェニルグリオキシル酸であり、メチルホルムアミドはN,N-ジメチルホルムアミドの指標です。したがってスチレンとメチルホルムアミドを組み合わせた2が誤りです。1の鉛とデルタアミノレブリン酸、3のトルエンと馬尿酸、4のノルマルヘキサンと2,5-ヘキサンジオン、5のトリクロロエチレンとトリクロロ酢酸は、いずれも正しい組合せです。",正しいのは②のスチレンと馬尿酸・マンデル酸の関係です。各有機溶剤と対応する尿中代謝物は頻出論点です。,有害化学物質と尿中代謝物の組み合わせで正しいのは②のスチレンと馬尿酸・マンデル酸の関係です。,"1:選択肢（1）「鉛.............................................デルタアミノレブリン酸」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（2）ではありません。記述内容と法令・制度の要件の対応を確認してください。;3:選択肢（3）「トルエン....................................馬尿酸」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（2）ではありません。記述内容と法令・制度の要件の対応を確認してください。;4:選択肢（4）「ノルマルヘキサン........................2,5-ヘキサンジオン」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（2）ではありません。記述内容と法令・制度の要件の対応を確認してください。;5:選択肢（5）「トリクロロエチレン.....................トリクロロ酢酸」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（2）ではありません。記述内容と法令・制度の要件の対応を確認してください。",関連用語と同年の他の過去問で定着を確認してください。,
1995,令和3年4月月,28,single,労働衛生（有害業務）,労働衛生,厚生労働省の「労働者の心の健康の保持増進のための指針」に基づくメンタルヘルスケアの実施に関する次の記述のうち、適切でないものはどれか。,,,,,,心の健康については、客観的な測定方法が十分確立しておらず、また、心の健康問題の発生過程には個人差が大きく、そのプロセスの把握が難しいという特性がある。,心の健康づくり計画の実施に当たっては、メンタルヘルス不調を早期に発見する「一次予防」、適切な措置を行う「二次予防」及びメンタルヘルス不調となった労働者の職場復帰支援を行う「三次予防」が円滑に行われるようにする必要がある。,労働者の心の健康は、職場配置、人事異動、職場の組織などの要因によって影響を受けるため、メンタルヘルスケアは、人事労務管理と連携しなければ、適切に進まない場合が多いことに留意する。,労働者の心の健康は、職場のストレス要因のみならず、家庭・個人生活などの職場外のストレス要因の影響を受けている場合も多いことに留意する。,メンタルヘルスケアを推進するに当たって、労働者の個人情報を主治医等の医療職や家族から取得する際には、あらかじめこれらの情報を取得する目的を労働者に明らかにして承諾を得るとともに、これらの情報は労働者本人から提出を受けることが望ましい。,2,FALSE,FALSE,,正解は2です。一次予防はメンタルヘルス不調を未然に防止する取組、二次予防は不調を早期に発見し適切な措置を行う取組、三次予防は不調となった労働者の職場復帰支援です。2は一次予防を「早期発見」、二次予防を「適切な措置」と取り違えているため適切でありません。1の心の健康の測定や把握の難しさ(個人差が大きくプロセスの把握が難しい)、3の人事労務管理との連携の必要性、4の職場外ストレス要因の影響、5の個人情報を取得する際の目的の明示と本人からの提出が望ましい点は、いずれも指針に沿った適切な記述です。,正しいのは②の四つのケアに関する記述です。問208と同じ論点で、四つのケアを継続的に推進することが基本です。,メンタルヘルスケアに関して正しいのは②の四つのケアに関する記述です。,1:選択肢（1）「心の健康については、客観的な測定方法が十分確立しておらず、また、心の健康問題の発生過程には個人差が大きく、そのプロセスの把握が難しいという特性が…」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（2）ではありません。記述内容と法令・制度の要件の対応を確認してください。;3:選択肢（3）「労働者の心の健康は、職場配置、人事異動、職場の組織などの要因によって影響を受けるため、メンタルヘルスケアは、人事労務管理と連携しなければ、適切に…」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（2）ではありません。記述内容と法令・制度の要件の対応を確認してください。;4:選択肢（4）「労働者の心の健康は、職場のストレス要因のみならず、家庭・個人生活などの職場外のストレス要因の影響を受けている場合も多いことに留意する。」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（2）ではありません。記述内容と法令・制度の要件の対応を確認してください。;5:選択肢（5）「メンタルヘルスケアを推進するに当たって、労働者の個人情報を主治医等の医療職や家族から取得する際には、あらかじめこれらの情報を取得する目的を労働者…」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（2）ではありません。記述内容と法令・制度の要件の対応を確認してください。,関連用語と同年の他の過去問で定着を確認してください。,
1995,令和3年4月月,29,single,労働衛生（有害業務）,労働衛生,労働者の健康保持増進のために行う健康測定における運動機能検査の項目とその測定種目との組合せとして、誤っているものは次のうちどれか。,,,,,,筋力..............................握力,柔軟性...........................上体起こし,平衡性...........................閉眼(又は開眼)片足立ち,敏しょう性.....................全身反応時間,全身持久性.....................最大酸素摂取量,2,FALSE,FALSE,,正解は2です。上体起こしは筋力(筋持久力)を測る種目であり、柔軟性の検査種目は立位体前屈や座位体前屈です。したがって柔軟性と上体起こしを組み合わせた2が誤りです。1の筋力と握力、3の平衡性と閉眼(又は開眼)片足立ち、4の敏しょう性と全身反応時間、5の全身持久性と最大酸素摂取量は、いずれも正しい組合せです。,誤っているのは②の「柔軟性の測定種目が上体起こし」という記述です。上体起こし（腹筋運動）は筋持久力を測定するものであり、柔軟性の測定には「長座体前屈」や「立位体前屈」が用いられます。握力で筋力（①正）、閉眼片足立ちで平衡性（③正）、全身反応時間で敏しょう性（④正）、最大酸素摂取量で全身持久性（⑤正）はいずれも正しい組み合わせです。,②の「柔軟性の測定種目が上体起こし」という記述です 健康測定における運動機能検査の組み合わせで誤っているのは②の「柔軟性の測定種目が上体起こし」という記述です。,1:（1）「筋力..............................握力」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「柔軟性...........................上体起こし」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）「平衡性...........................閉眼(又は開眼)片足立ち」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「柔軟性...........................上体起こし」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;4:（4）「敏しょう性.....................全身反応時間」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「柔軟性...........................上体起こし」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;5:（5）「全身持久性.....................最大酸素摂取量」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「柔軟性...........................上体起こし」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。,関連用語と同年の他の過去問で定着を確認してください。,
1995,令和3年4月月,30,single,労働衛生（有害業務）,労働衛生,厚生労働省の「情報機器作業における労働衛生管理のためのガイドライン」に関する次の記述のうち、適切でないものはどれか。,,,,,,ディスプレイ画面上における照度は、500ルクス以下となるようにしている。,書類上及びキーボード上における照度は、300ルクス以上となるようにしている。,ディスプレイ画面の位置、前後の傾き、左右の向き等を調整してグレアを防止している。,ディスプレイは、おおむね30cm以内の視距離が確保できるようにし、画面の上端を眼の高さよりもやや下になるように設置している。,1日の情報機器作業の作業時間が4時間未満である労働者については、自覚症状を訴える者についてのみ、情報機器作業に係る定期健康診断の対象としている。,4,FALSE,FALSE,,正解は4です。ガイドラインではディスプレイはおおむね40cm以上の視距離を確保するとされており、「30cm以内の視距離」とする4は適切でありません。1のディスプレイ画面上の照度500ルクス以下、2の書類上・キーボード上の照度300ルクス以上、3のグレア防止のための画面位置や傾きの調整、5の1日の作業時間が4時間未満の労働者は自覚症状を訴える者のみを情報機器作業に係る定期健康診断の対象とすることは、いずれもガイドラインに沿った適切な記述です。,誤っているのは④の作業時間に関する記述です。拘束型VDT作業では休止時間が「10〜15分」必要で、「5分間」ではありません。,情報機器作業ガイドラインで誤っているのは④の作業時間に関する記述です。,1:選択肢（1）「ディスプレイ画面上における照度は、500ルクス以下となるようにしている。」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（4）ではありません。記述内容と法令・制度の要件の対応を確認してください。;2:選択肢（2）「書類上及びキーボード上における照度は、300ルクス以上となるようにしている。」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（4）ではありません。記述内容と法令・制度の要件の対応を確認してください。;3:選択肢（3）「ディスプレイ画面の位置、前後の傾き、左右の向き等を調整してグレアを防止している。」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（4）ではありません。記述内容と法令・制度の要件の対応を確認してください。;5:選択肢（5）「1日の情報機器作業の作業時間が4時間未満である労働者については、自覚症状を訴える者についてのみ、情報機器作業に係る定期健康診断の対象としている。」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（4）ではありません。記述内容と法令・制度の要件の対応を確認してください。,関連用語と同年の他の過去問で定着を確認してください。,
1995,令和3年4月月,31,single,労働衛生（有害業務）,労働衛生,出血及び止血法並びにその救急処置に関する次の記述のうち、誤っているものはどれか。,,,,,,体内の全血液量は、体重の約13分の1で、その約3分の1を短時間に失うと生命が危険な状態となる。,傷口が泥で汚れているときは、手際良く水道水で洗い流す。,止血法には、直接圧迫法、間接圧迫法などがあるが、一般人が行う応急手当としては直接圧迫法が推奨されている。,毛細血管性出血は、浅い切り傷のときにみられ、傷口からゆっくり持続的に湧き出るような出血である。,止血帯を施した後、受傷者を医師に引き継ぐまでに30分以上かかる場合には、止血帯を施してから30分ごとに1〜2分間、出血部から血液がにじんでくる程度まで結び目をゆるめる。,4,FALSE,FALSE,,正解は4です。傷口からゆっくり持続的に湧き出るような出血は静脈性出血の特徴であり、毛細血管性出血は浅い切り傷のときにみられる、傷口からにじみ出るような出血です。したがって4が誤りです。1の全血液量は体重の約13分の1で、その約3分の1を短時間に失うと生命が危険になること、2の泥で汚れた傷口は水道水で洗い流すこと、3の一般人の応急手当としては直接圧迫法が推奨されること、5の止血帯は30分ごとに1〜2分間結び目をゆるめることは、いずれも正しい記述です。,誤っているのは④の「止血帯を施した後、1時間ごとに緩める」という記述です。止血帯（ターニケット）を使用した場合は30分ごとに少し緩めて血流を確認することが必要です。1時間ごとでは組織の壊死リスクが高まります。全血液量は体重の約8%（①正）、直接・間接圧迫法（②正）、静脈性出血の特徴（③正）、感染防止のための素手禁止（⑤正）はいずれも正しい内容です。,④の「止血帯を施した後、1時間ごとに緩める」という記述です 止血法で誤っているのは④の「止血帯を施した後、1時間ごとに緩める」という記述です。,1:（1）「体内の全血液量は、体重の約13分の1で、その約3分の1を短時間に失うと生命が危険な状態となる。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「毛細血管性出血は、浅い切り傷のときにみられ、傷口からゆっくり持続的に湧き出るような出血である。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;2:（2）「傷口が泥で汚れているときは、手際良く水道水で洗い流す。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「毛細血管性出血は、浅い切り傷のときにみられ、傷口からゆっくり持続的に湧き出るような出血である。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）「止血法には、直接圧迫法、間接圧迫法などがあるが、一般人が行う応急手当としては直接圧迫法が推奨されている。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「毛細血管性出血は、浅い切り傷のときにみられ、傷口からゆっくり持続的に湧き出るような出血である。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;5:（5）「止血帯を施した後、受傷者を医師に引き継ぐまでに30分以上かかる場合には、止血帯を施してから30分ごとに1〜2分間、出血部から血液がにじんでくる程度まで結び目をゆ…」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「毛細血管性出血は、浅い切り傷のときにみられ、傷口からゆっくり持続的に湧き出るような出血である。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。,関連用語と同年の他の過去問で定着を確認してください。,
1995,令和3年4月月,32,single,労働衛生（有害業務）,労働衛生,一次救命処置に関する次の記述のうち、誤っているものはどれか。,,,,,,傷病者に反応がある場合は、回復体位をとらせて安静にして、経過を観察する。,一次救命処置は、できる限り単独で行うことは避ける。,口対口人工呼吸は、傷病者の鼻をつまみ、1回の吹き込みに3秒以上かけて傷病者の胸の盛り上がりが見える程度まで吹き込む。,胸骨圧迫は、胸が約5cm沈む強さで、1分間に100〜120回のテンポで行う。,AED(自動体外式除細動器)による心電図の自動解析の結果、「ショックは不要です」などのメッセージが流れた場合には、すぐに胸骨圧迫を再開し心肺蘇生を続ける。,3,FALSE,FALSE,,正解は3です。口対口人工呼吸は1回の吹き込みを約1秒かけて、傷病者の胸の盛り上がりが見える程度に行うものであり、「3秒以上かけて」とする3は誤りです。1の反応がある場合は回復体位をとらせて安静に観察すること、2の一次救命処置はできる限り単独で行うことを避けること、4の胸骨圧迫は胸が約5cm沈む強さで1分間に100〜120回のテンポで行うこと、5のAEDで「ショックは不要です」のメッセージが流れた場合はすぐに胸骨圧迫を再開し心肺蘇生を続けることは、いずれも正しい記述です。,口対口人工呼吸は1回の吹き込みに約1秒かけて行うのが正しく、「約3秒」とした③が誤りで正答です。,口対口人工呼吸は1回の吹き込みに約1秒かけて行うのが正しく、「約3秒」とした③が誤りで正答です。,1:（1）「傷病者に反応がある場合は、回復体位をとらせて安静にして、経過を観察する。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「口対口人工呼吸は、傷病者の鼻をつまみ、1回の吹き込みに3秒以上かけて傷病者の胸の盛り上がりが見える程度まで吹き込む。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;2:（2）「一次救命処置は、できる限り単独で行うことは避ける。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「口対口人工呼吸は、傷病者の鼻をつまみ、1回の吹き込みに3秒以上かけて傷病者の胸の盛り上がりが見える程度まで吹き込む。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;4:（4）「胸骨圧迫は、胸が約5cm沈む強さで、1分間に100〜120回のテンポで行う。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「口対口人工呼吸は、傷病者の鼻をつまみ、1回の吹き込みに3秒以上かけて傷病者の胸の盛り上がりが見える程度まで吹き込む。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;5:（5）「AED(自動体外式除細動器)による心電図の自動解析の結果、「ショックは不要です」などのメッセージが流れた場合には、すぐに胸骨圧迫を再開し心肺蘇生を続ける。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（3）「口対口人工呼吸は、傷病者の鼻をつまみ、1回の吹き込みに3秒以上かけて傷病者の胸の盛り上がりが見える程度まで吹き込む。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。,関連用語と同年の他の過去問で定着を確認してください。,
1995,令和3年4月月,33,single,労働衛生（有害業務）,労働衛生,細菌性食中毒に関する次の記述のうち、誤っているものはどれか。,,,,,,サルモネラ菌による食中毒は、食品に付着した菌が食品中で増殖した際に生じる毒素により発症する。,ボツリヌス菌による毒素は、神経毒である。,黄色ブドウ球菌による毒素は、熱に強い。,腸炎ビブリオ菌は、病原性好塩菌ともいわれる。,セレウス菌及びカンピロバクターは、いずれも細菌性食中毒の原因菌である。,1,FALSE,FALSE,,誤りは選択肢1。サルモネラ菌による食中毒は、食品中に増殖した菌そのものを摂取し、菌が腸管内で増殖して発症する感染型である。「食品中で増殖した際に生じる毒素により発症する」という記述は毒素型(食品内毒素型)の説明であり、サルモネラ菌の説明としては誤りである。2は正しく、ボツリヌス菌の毒素は神経毒である。3は正しく、黄色ブドウ球菌の毒素(エンテロトキシン)は耐熱性で、加熱しても無毒化しにくい。4は正しく、腸炎ビブリオは病原性好塩菌とも呼ばれる。5は正しく、セレウス菌・カンピロバクターはいずれも細菌性食中毒の原因菌である。,誤っているのは①のサルモネラ菌に関する記述です。サルモネラ菌は感染型食中毒の原因菌であり、「食品中で産生した毒素が原因」という毒素型の記述は誤りです。ボツリヌス菌は神経毒による毒素型（②正）はいずれも正しい内容です。,細菌性食中毒で誤っているのは①のサルモネラ菌に関する記述です。,2:（2）「ボツリヌス菌による毒素は、神経毒である。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（1）「サルモネラ菌による食中毒は、食品に付着した菌が食品中で増殖した際に生じる毒素により発症する。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）「黄色ブドウ球菌による毒素は、熱に強い。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（1）「サルモネラ菌による食中毒は、食品に付着した菌が食品中で増殖した際に生じる毒素により発症する。」です。問題文の条件（細菌性食中毒に関する次の記述のうち、誤っているものはどれか。…）と照らし、設問が問う論点に合う肢を選び直してください。;4:選択肢（4）「腸炎ビブリオ菌は、病原性好塩菌ともいわれる。」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（1）ではありません。記述内容と法令・制度の要件の対応を確認してください。;5:選択肢（5）「セレウス菌及びカンピロバクターは、いずれも細菌性食中毒の原因菌である。」は、労働衛生の出題趣旨・問題文の条件に照らすと正答（1）ではありません。記述内容と法令・制度の要件の対応を確認してください。,関連用語と同年の他の過去問で定着を確認してください。,
1995,令和3年4月月,34,single,労働衛生（有害業務）,労働衛生,厚生労働省の「職場における腰痛予防対策指針」に基づく、重量物取扱い作業における腰痛予防対策に関する次の記述のうち、誤っているものはどれか。,,,,,,労働者全員に腰部保護ベルトを使用させる。,取り扱う物の重量をできるだけ明示し、著しく重心の偏っている荷物は、その旨を明示する。,重量物を取り扱うときは、急激な身体の移動をなくし、前屈やひねり等の不自然な姿勢はとらず、かつ、身体の重心の移動を少なくする等、できるだけ腰部に負担をかけない姿勢で行う。,重量物を持ち上げるときには、できるだけ身体を対象物に近づけ、重心を低くするような姿勢をとる。,重量物取扱い作業に常時従事する労働者に対しては、当該作業に配置する際及びその後6か月以内ごとに1回、定期に、医師による腰痛の健康診断を行う。,1,FALSE,FALSE,,誤りは選択肢1。腰痛予防対策指針では、腰部保護ベルトは一律に使用させるものではなく、個人ごとに効果を確認して使用の適否を判断するものとされており、「労働者全員に使用させる」は誤りである。2は正しく、取り扱う物の重量をできるだけ明示し、著しく重心の偏っている荷物はその旨を明示する。3は正しく、前屈やひねり等の不自然な姿勢を避け、身体の重心移動を少なくする姿勢で行う。4は正しく、身体を対象物に近づけ重心を低くする姿勢をとる。5は正しく、重量物取扱い作業に常時従事する労働者には、配置の際およびその後6か月以内ごとに1回、定期に医師による腰痛の健康診断を行う。,誤っているのは①の「労働者全員に腰部保護ベルトを使用させる」という記述です。腰部保護ベルトは全員への使用義務はなく、個人差があること・使用者の身体機能の低下を招く可能性があることから一律の使用は推奨されていません。重量の明示（②正）、急激な動作を避ける（③正）、身体を対象物に近づける（④正）、健康診断（⑤正）はいずれも正しい内容です。,①の「労働者全員に腰部保護ベルトを使用させる」という記述です 腰痛予防対策指針で誤っているのは①の「労働者全員に腰部保護ベルトを使用させる」という記述です。,2:（2）「取り扱う物の重量をできるだけ明示し、著しく重心の偏っている荷物は、その旨を明示する。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（1）「労働者全員に腰部保護ベルトを使用させる。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）「重量物を取り扱うときは、急激な身体の移動をなくし、前屈やひねり等の不自然な姿勢はとらず、かつ、身体の重心の移動を少なくする等、できるだけ腰部に負担をかけない姿勢…」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（1）「労働者全員に腰部保護ベルトを使用させる。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;4:（4）「重量物を持ち上げるときには、できるだけ身体を対象物に近づけ、重心を低くするような姿勢をとる。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（1）「労働者全員に腰部保護ベルトを使用させる。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。;5:（5）「重量物取扱い作業に常時従事する労働者に対しては、当該作業に配置する際及びその後6か月以内ごとに1回、定期に、医師による腰痛の健康診断を行う。」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（1）「労働者全員に腰部保護ベルトを使用させる。」です。問題文の条件と照らし、設問が問う論点に合う肢を選び直してください。,関連用語と同年の他の過去問で定着を確認してください。,
